"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","VSWCMean","VSWCMinimum","VSWCMaximum","VSWCVariance","VSWCNumPts","VSWCExpUncert","VSWCStdErMean","VSWCRangeFailQM","VSWCRangePassQM","VSWCRangeNAQM","VSWCPersistenceFailQM","VSWCPersistencePassQM","VSWCPersistenceNAQM","VSWCStepFailQM","VSWCStepPassQM","VSWCStepNAQM","VSWCNullFailQM","VSWCNullPassQM","VSWCNullNAQM","VSWCGapFailQM","VSWCGapPassQM","VSWCGapNAQM","VSWCSpikeFailQM","VSWCSpikePassQM","VSWCSpikeNAQM","VSWCValidCalFailQM","VSWCValidCalPassQM","VSWCValidCalNAQM","VSWCAlphaQM","VSWCBetaQM","VSWCFinalQF","VSWCFinalQFSciRvw","VSICMean","VSICMinimum","VSICMaximum","VSICVariance","VSICNumPts","VSICExpUncert","VSICStdErMean","VSICRangeFailQM","VSICRangePassQM","VSICRangeNAQM","VSICPersistenceFailQM","VSICPersistencePassQM","VSICPersistenceNAQM","VSICStepFailQM","VSICStepPassQM","VSICStepNAQM","VSICNullFailQM","VSICNullPassQM","VSICNullNAQM","VSICGapFailQM","VSICGapPassQM","VSICGapNAQM","VSICSpikeFailQM","VSICSpikePassQM","VSICSpikeNAQM","VSICValidCalFailQM","VSICValidCalPassQM","VSICValidCalNAQM","VSICAlphaQM","VSICBetaQM","VSICFinalQF","VSICFinalQFSciRvw","tempFailQM","tempPassQM","tempNAQM","calDefaultQM","calNEONQM","calNAQM","publicationDate","release","sf","correctedVSWCMean","correctedVSWCFinalQF","correctedVSWCExpUncert"
"D17","SJER","001","501",2022-05-15 22:30:00,2022-05-15 23:00:00,0.0179,0.0173,0.0185,0,77,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,999.302,998.41,1006.225,2.801,35,0.566,0.283,0,43,57,0,43,57,22,15,63,57,43,0,38,62,0,7,36,57,NA,NA,NA,81,6,1,NA,0,43,57,43,0,57,"20221210T224632Z","RELEASE-2024",0.276115900771321,0.0792922383170049,0,0.050030838876173
"D17","SJER","001","501",2022-05-15 23:00:00,2022-05-15 23:30:00,0.0178,0.0174,0.0181,0,129,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,997.983,997.373,1000.489,0.125,96,0.072,0.036,0,72,28,0,72,28,10,59,31,28,72,0,16,84,0,11,61,28,NA,NA,NA,47,3,1,NA,0,72,28,72,0,28,"20221210T224632Z","RELEASE-2024",0.275556147872178,0.0790393543002734,0,0.050030838876173
"D17","SJER","001","501",2022-05-15 23:30:00,2022-05-16,0.0177,0.0172,0.0178,0,112,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,998.674,996.854,1043.444,28.19,93,1.101,0.551,0,62,38,0,62,38,10,43,47,38,62,0,16,84,0,4,58,38,NA,NA,NA,48,9,1,NA,0,62,38,62,0,38,"20221210T224632Z","RELEASE-2024",0.274994517590128,0.0787859275284625,0,0.050030838876173
"D17","SJER","001","501",2022-05-16,2022-05-16 00:30:00,0.0177,0.0172,0.0179,0,120,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,996.357,995.818,1002.571,0.7,98,0.169,0.085,0,67,33,0,67,33,11,51,38,33,67,0,18,82,0,6,61,33,NA,NA,NA,46,4,1,NA,0,67,33,67,0,33,"20221210T224632Z","RELEASE-2024",0.274994517590128,0.0787859275284625,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 00:30:00,2022-05-16 01:00:00,0.0175,0.0171,0.0178,0,92,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1000.697,994.783,1023.084,46.672,36,2.277,1.139,2,49,49,0,51,49,26,15,59,49,51,0,28,72,0,18,33,49,NA,NA,NA,80,10,1,NA,0,51,49,51,0,49,"20221210T224632Z","RELEASE-2024",0.273865556798847,0.0782774283602053,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 01:00:00,2022-05-16 01:30:00,0.0174,0.017,0.0177,0,139,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,997.339,994.266,1008.842,8.866,55,0.803,0.402,0,77,23,0,77,23,47,29,24,23,77,0,0,100,0,15,62,23,NA,NA,NA,69,1,1,NA,0,77,23,77,0,23,"20221210T224632Z","RELEASE-2024",0.273298191618871,0.0780223471339425,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 01:30:00,2022-05-16 02:00:00,0.0174,0.017,0.0176,0,158,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,995.251,992.716,1011.466,9.506,97,0.626,0.313,0,88,12,0,88,12,33,52,15,12,88,0,0,100,0,11,77,12,NA,NA,NA,46,3,1,NA,0,88,12,88,0,12,"20221210T224632Z","RELEASE-2024",0.273298191618871,0.0780223471339425,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 02:00:00,2022-05-16 02:30:00,0.0174,0.0172,0.0176,0,165,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,993.427,991.683,1002.05,3.051,104,0.343,0.171,0,92,8,0,92,8,32,58,10,8,92,0,0,100,0,14,77,8,NA,NA,NA,42,2,1,NA,0,92,8,92,0,8,"20221210T224632Z","RELEASE-2024",0.273298191618871,0.0780223471339425,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 02:30:00,2022-05-16 03:00:00,0.0173,0.017,0.0175,0,155,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,992.4,991.168,999.969,2.956,88,0.367,0.183,1,86,14,0,86,14,37,48,14,14,86,0,6,94,0,11,75,14,NA,NA,NA,51,1,1,NA,0,86,14,86,0,14,"20221210T224632Z","RELEASE-2024",0.272728879704048,0.0777667054905989,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 03:00:00,2022-05-16 03:30:00,0.0174,0.0169,0.0176,0,25,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1025.631,995.818,1084.174,1190.429,5,30.86,15.43,1,13,86,0,14,86,8,0,92,86,14,0,80,20,0,3,11,86,NA,NA,NA,97,6,1,NA,0,14,86,14,0,86,"20221210T224632Z","RELEASE-2024",0.273298191618871,0.0780223471339425,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 03:30:00,2022-05-16 04:00:00,0.0173,0.0167,0.0175,0,125,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1000.171,985.511,2177.372,13865.688,102,23.319,11.659,0,69,31,0,69,31,12,56,33,31,69,0,27,73,0,4,66,31,NA,NA,NA,43,2,1,NA,0,69,31,69,0,31,"20221210T224632Z","RELEASE-2024",0.272728879704048,0.0777667054905989,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 04:00:00,2022-05-16 04:30:00,0.0172,0.0166,0.0175,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,984.741,983.462,986.537,0.417,179,0.097,0.048,0,100,0,0,100,0,1,99,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,1,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.272157603063732,0.0775104988597662,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 04:30:00,2022-05-16 05:00:00,0.0172,0.017,0.0173,0,174,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,985.326,983.462,993.749,2.308,146,0.251,0.126,0,97,3,0,97,3,15,81,4,3,97,0,2,98,0,5,92,3,NA,NA,NA,19,1,1,NA,0,97,3,97,0,3,"20221210T224632Z","RELEASE-2024",0.272157603063732,0.0775104988597662,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 05:00:00,2022-05-16 05:30:00,0.0171,0.017,0.0172,0,31,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1171.821,985.511,1674.956,53011.562,8,162.806,81.403,0,17,83,0,17,83,13,1,86,83,17,0,76,24,0,3,14,83,NA,NA,NA,96,3,1,NA,0,17,83,17,0,83,"20221210T224632Z","RELEASE-2024",0.271584343435271,0.0772537226065963,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 05:30:00,2022-05-16 06:00:00,0.017,0.017,0.017,0,3,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1272.093,1065.832,1411.896,33252.631,3,210.563,105.282,0,2,98,0,2,98,0,0,100,98,2,0,97,3,0,0,2,98,NA,NA,NA,98,2,1,NA,0,2,98,2,0,98,"20221210T224632Z","RELEASE-2024",0.271009082278274,0.0769963720305073,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 06:00:00,2022-05-16 06:30:00,0.0172,0.0169,0.0175,0,83,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1031.768,982.949,1204.217,3085.814,25,22.22,11.11,0,46,54,0,46,54,31,5,64,54,46,0,28,72,0,3,43,54,NA,NA,NA,86,11,1,NA,0,46,54,46,0,54,"20221210T224632Z","RELEASE-2024",0.272157603063732,0.0775104988597662,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 06:30:00,2022-05-16 07:00:00,0.017,0.0168,0.0175,0,69,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1009.492,981.927,1068.593,660.808,23,10.72,5.36,0,38,62,0,38,62,25,2,73,62,38,0,33,67,0,3,36,62,NA,NA,NA,87,11,1,NA,0,38,62,38,0,62,"20221210T224632Z","RELEASE-2024",0.271009082278274,0.0769963720305073,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 07:00:00,2022-05-16 07:30:00,0.0169,0.0167,0.0172,0,152,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,981.07,976.828,1001.009,26.156,60,1.32,0.66,0,84,16,0,84,16,51,33,16,16,84,0,8,92,0,3,82,16,NA,NA,NA,67,1,1,NA,0,84,16,84,0,16,"20221210T224632Z","RELEASE-2024",0.270431800768725,0.0767384423638548,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 07:30:00,2022-05-16 08:00:00,0.0168,0.0165,0.0173,0,111,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1011.912,974.287,1135.695,2263.913,27,18.314,9.157,0,62,38,0,62,38,46,9,45,38,62,0,18,82,0,5,57,38,NA,NA,NA,85,7,1,NA,0,62,38,62,0,38,"20221210T224632Z","RELEASE-2024",0.269852479792938,0.0764799287705687,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 08:00:00,2022-05-16 08:30:00,0.0167,0.0165,0.0171,0,55,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1091.685,982.438,1452.523,20209.33,16,71.08,35.54,0,31,69,0,31,69,21,3,76,69,31,0,54,46,0,2,29,69,NA,NA,NA,91,6,1,NA,0,31,69,31,0,69,"20221210T224632Z","RELEASE-2024",0.269271099941348,0.0762208263447541,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 08:30:00,2022-05-16 09:00:00,0.0166,0.0164,0.0168,0,83,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1001.195,975.81,1135.695,1514.67,35,13.157,6.578,0,46,54,0,46,54,26,9,65,54,46,0,28,72,0,2,44,54,NA,NA,NA,81,11,1,NA,0,46,54,46,0,54,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 09:00:00,2022-05-16 09:30:00,0.0165,0.0161,0.0167,0,11,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1081.514,997.373,1346.067,12870.603,9,75.632,37.816,0,6,94,0,6,94,1,0,99,94,6,0,88,12,0,0,6,94,NA,NA,NA,95,5,1,NA,0,6,94,6,0,94,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 09:30:00,2022-05-16 10:00:00,0.0167,0.0162,0.0173,0,84,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,997.285,969.224,1120.005,1475.367,26,15.066,7.533,0,47,53,0,47,53,32,8,60,53,47,0,34,66,0,3,43,53,NA,NA,NA,86,7,1,NA,0,47,53,47,0,53,"20221210T224632Z","RELEASE-2024",0.269271099941348,0.0762208263447541,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 10:00:00,2022-05-16 10:30:00,0.0165,0.0161,0.0167,0,68,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1000.154,968.215,1173.101,2735.835,35,17.682,8.841,0,38,62,0,38,62,18,14,68,62,38,0,52,48,0,1,37,62,NA,NA,NA,81,6,1,NA,0,38,62,38,0,62,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 10:30:00,2022-05-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,0,0,100,NA,NA,NA,100,0,1,NA,0,0,100,0,0,100,"20221210T224632Z","RELEASE-2024",NA,NA,1,NA
"D17","SJER","001","501",2022-05-16 11:00:00,2022-05-16 11:30:00,0.0171,0.0166,0.0175,0,10,0.2135,1e-04,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1126.541,969.729,1250.091,13694.11,5,104.668,52.334,0,6,94,0,6,94,2,0,98,94,6,0,91,9,0,1,5,94,NA,NA,NA,97,3,1,NA,0,6,94,6,0,94,"20221210T224632Z","RELEASE-2024",0.271584343435271,0.0772537226065963,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 11:30:00,2022-05-16 12:00:00,0.0166,0.0164,0.0171,0,47,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,981.649,966.198,1030.542,411.3,19,9.305,4.653,1,25,74,0,26,74,11,5,84,74,26,0,58,42,0,6,20,74,NA,NA,NA,89,10,1,NA,0,26,74,26,0,74,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 12:00:00,2022-05-16 12:30:00,0.0168,0.0163,0.0191,0,66,0.2135,1e-04,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,969.939,962.177,1064.179,360.016,41,5.927,2.963,1,36,63,0,37,63,11,17,72,63,37,0,52,48,0,6,31,63,NA,NA,NA,77,8,1,NA,0,37,63,37,0,63,"20221210T224632Z","RELEASE-2024",0.269852479792938,0.0764799287705687,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 12:30:00,2022-05-16 13:00:00,0.0168,0.0164,0.0177,0,133,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,961.831,958.172,1007.271,39.582,95,1.291,0.645,0,74,26,0,74,26,20,52,28,26,74,0,18,82,0,10,64,26,NA,NA,NA,47,2,1,NA,0,74,26,74,0,26,"20221210T224632Z","RELEASE-2024",0.269852479792938,0.0764799287705687,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 13:00:00,2022-05-16 13:30:00,0.0166,0.0163,0.0177,0,176,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,958.359,957.672,964.186,0.461,152,0.11,0.055,1,97,2,0,98,2,13,85,2,2,98,0,0,100,0,6,92,2,NA,NA,NA,16,0,1,NA,0,98,2,98,0,2,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 13:30:00,2022-05-16 14:00:00,0.0166,0.0158,0.0184,0,125,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,966.683,957.672,1089.79,179.933,97,2.724,1.362,0,69,31,0,69,31,14,50,36,31,69,0,21,79,0,2,67,31,NA,NA,NA,46,5,1,NA,0,69,31,69,0,31,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 14:00:00,2022-05-16 14:30:00,0.0165,0.0162,0.0171,0,108,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,966.241,956.175,1080.259,411.752,40,6.417,3.208,2,58,40,0,60,40,34,18,47,40,60,0,18,82,0,11,49,40,NA,NA,NA,78,7,1,NA,0,60,40,60,0,40,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 14:30:00,2022-05-16 15:00:00,0.0166,0.0163,0.0173,0,56,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,974.309,956.673,1036.975,373.857,18,9.115,4.557,1,31,69,0,31,69,20,3,77,69,31,0,59,41,0,5,26,69,NA,NA,NA,90,8,1,NA,0,31,69,31,0,69,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 15:00:00,2022-05-16 15:30:00,0.0164,0.0162,0.0173,0,139,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,957.364,954.679,966.702,3.092,137,0.3,0.15,1,77,23,0,77,23,1,74,24,23,77,0,21,79,0,1,76,23,NA,NA,NA,24,2,1,NA,0,77,23,77,0,23,"20221210T224632Z","RELEASE-2024",0.267514408462591,0.0754399359353767,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 15:30:00,2022-05-16 16:00:00,0.0162,0.0162,0.0164,0,178,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,954.934,954.679,955.177,0.062,178,0.037,0.019,0,99,1,0,99,1,0,99,1,1,99,0,0,100,0,0,99,1,NA,NA,NA,1,0,0,NA,0,99,1,99,0,1,"20221210T224632Z","RELEASE-2024",0.266332616680525,0.0749163049493992,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 16:00:00,2022-05-16 16:30:00,0.0163,0.0161,0.0164,0,129,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,958.898,954.679,1123.474,427.649,89,4.384,2.192,1,71,28,0,72,28,22,46,32,28,72,0,14,86,0,7,64,28,NA,NA,NA,51,4,1,NA,0,72,28,72,0,28,"20221210T224632Z","RELEASE-2024",0.266924592867344,0.075178427672903,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 16:30:00,2022-05-16 17:00:00,0.0162,0.0162,0.0163,0,170,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,0,NA,961.434,955.177,969.729,4.069,175,0.305,0.152,0,98,2,0,98,2,1,97,2,2,98,0,1,99,0,1,98,2,NA,NA,NA,3,1,0,NA,0,98,2,98,0,2,"20221210T224632Z","RELEASE-2024",0.266332616680525,0.0749163049493992,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 17:00:00,2022-05-16 17:30:00,0.0163,0.0162,0.0164,0,175,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,960.135,955.177,964.186,6.047,163,0.385,0.193,1,97,3,0,97,3,7,91,3,3,97,0,0,100,0,3,94,3,NA,NA,NA,9,0,0,NA,0,97,3,97,0,3,"20221210T224632Z","RELEASE-2024",0.266924592867344,0.075178427672903,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 17:30:00,2022-05-16 18:00:00,0.0163,0.0163,0.0166,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,959.525,955.676,964.186,5.713,180,0.356,0.178,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.266924592867344,0.075178427672903,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 18:00:00,2022-05-16 18:30:00,0.0164,0.0163,0.0168,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,958.695,955.177,963.683,3.626,180,0.284,0.142,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.267514408462591,0.0754399359353767,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 18:30:00,2022-05-16 19:00:00,0.0165,0.0163,0.0167,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,961.716,957.672,969.729,3.462,180,0.277,0.139,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 19:00:00,2022-05-16 19:30:00,0.0165,0.0164,0.0167,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,960.808,956.673,964.186,2.707,180,0.245,0.123,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 19:30:00,2022-05-16 20:00:00,0.0165,0.0164,0.0167,0,144,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,962.765,959.672,974.795,9.506,117,0.57,0.285,0,80,20,0,80,20,11,62,27,20,80,0,5,95,0,8,72,20,NA,NA,NA,35,7,1,NA,0,80,20,80,0,20,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 20:00:00,2022-05-16 20:30:00,0.0166,0.0164,0.0168,0,153,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,963.219,960.172,974.287,3.082,150,0.287,0.143,0,85,15,0,85,15,1,82,17,15,85,0,11,89,0,1,84,15,NA,NA,NA,17,2,1,NA,0,85,15,85,0,15,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 20:30:00,2022-05-16 21:00:00,0.0167,0.0165,0.0169,0,30,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,985.379,959.672,1165.89,3736.893,11,36.863,18.431,0,17,83,0,17,83,7,2,91,83,17,0,76,24,0,6,11,83,NA,NA,NA,94,8,1,NA,0,17,83,17,0,83,"20221210T224632Z","RELEASE-2024",0.269271099941348,0.0762208263447541,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 21:00:00,2022-05-16 21:30:00,0.0166,0.0165,0.017,0,131,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,981.515,956.673,1907.667,16288.227,90,26.906,13.453,0,73,27,0,73,27,22,48,30,27,73,0,12,88,0,3,69,27,NA,NA,NA,50,3,1,NA,0,73,27,73,0,27,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 21:30:00,2022-05-16 22:00:00,0.0166,0.0164,0.0171,0,119,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,960.611,956.673,1011.466,55.395,57,1.972,0.986,0,66,34,0,66,34,31,29,39,34,66,0,19,81,0,11,55,34,NA,NA,NA,68,6,1,NA,0,66,34,66,0,34,"20221210T224632Z","RELEASE-2024",0.268687641502123,0.0759611301092545,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 22:00:00,2022-05-16 22:30:00,0.0165,0.0164,0.0168,0,136,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,960.915,956.175,966.702,5.611,109,0.454,0.227,1,75,24,0,76,24,14,58,27,24,76,0,20,80,0,4,72,24,NA,NA,NA,39,3,1,NA,0,76,24,76,0,24,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 22:30:00,2022-05-16 23:00:00,0.0165,0.0163,0.0167,0,34,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,961.69,955.676,998.93,80.389,23,3.739,1.87,0,19,81,0,19,81,4,8,87,81,19,0,67,33,0,3,16,81,NA,NA,NA,87,6,1,NA,0,19,81,19,0,81,"20221210T224632Z","RELEASE-2024",0.268102084454611,0.0757008350141768,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 23:00:00,2022-05-16 23:30:00,0.0164,0.0163,0.0166,0,159,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,959.772,955.177,964.186,1.872,147,0.226,0.113,0,88,12,0,88,12,6,81,13,12,88,0,5,95,0,4,84,12,NA,NA,NA,18,2,1,NA,0,88,12,88,0,12,"20221210T224632Z","RELEASE-2024",0.267514408462591,0.0754399359353767,0,0.050030838876173
"D17","SJER","001","501",2022-05-16 23:30:00,2022-05-17,0.0163,0.0163,0.0165,0,107,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,2,0,0,NA,972.075,955.177,1068.593,528.638,47,6.707,3.354,1,58,41,0,59,41,31,20,49,41,59,0,17,83,0,13,47,41,NA,NA,NA,74,9,1,NA,0,59,41,59,0,41,"20221210T224632Z","RELEASE-2024",0.266924592867344,0.075178427672903,0,0.050030838876173
